target,id,date,flag,user,text
0,tweet_3354,Sat Aug 23 17:16:17  2025,NO_QUERY,user_3354,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_3355,Wed Apr 16 17:16:17  2025,NO_QUERY,user_3355,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3356,Tue Sep 23 17:16:17  2025,NO_QUERY,user_3356,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_3357,Sat Oct 19 17:16:17  2024,NO_QUERY,user_3357,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3358,Sat Feb 15 17:16:17  2025,NO_QUERY,user_3358,J'adore news ! C'est fantastique et génial.
4,tweet_3359,Sat Nov 23 17:16:17  2024,NO_QUERY,user_3359,J'adore politics ! C'est fantastique et génial.
4,tweet_3360,Wed May 28 17:16:17  2025,NO_QUERY,user_3360,J'adore news ! C'est fantastique et génial.
0,tweet_3361,Wed Jun 11 17:16:17  2025,NO_QUERY,user_3361,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_3362,Tue Apr 15 17:16:17  2025,NO_QUERY,user_3362,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_3363,Sat Feb 15 17:16:17  2025,NO_QUERY,user_3363,J'adore politics ! C'est fantastique et génial.
4,tweet_3364,Fri Jan 31 17:16:17  2025,NO_QUERY,user_3364,J'adore politics ! C'est fantastique et génial.
4,tweet_3365,Tue Jul 08 17:16:17  2025,NO_QUERY,user_3365,J'adore sports ! C'est fantastique et génial.
4,tweet_3366,Fri Feb 14 17:16:17  2025,NO_QUERY,user_3366,J'adore politics ! C'est fantastique et génial.
4,tweet_3367,Fri May 30 17:16:17  2025,NO_QUERY,user_3367,J'adore politics ! C'est fantastique et génial.
0,tweet_3368,Sat Mar 22 17:16:17  2025,NO_QUERY,user_3368,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3369,Sat Oct 19 17:16:17  2024,NO_QUERY,user_3369,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3370,Mon Jun 30 17:16:17  2025,NO_QUERY,user_3370,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_3371,Mon Feb 03 17:16:17  2025,NO_QUERY,user_3371,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_3372,Tue May 06 17:16:17  2025,NO_QUERY,user_3372,J'adore technology ! C'est fantastique et génial.
0,tweet_3373,Fri Dec 20 17:16:17  2024,NO_QUERY,user_3373,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_3374,Fri Feb 14 17:16:17  2025,NO_QUERY,user_3374,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_3375,Thu May 01 17:16:17  2025,NO_QUERY,user_3375,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3376,Sun Jan 19 17:16:17  2025,NO_QUERY,user_3376,J'adore entertainment ! C'est fantastique et génial.
4,tweet_3377,Thu Jul 03 17:16:17  2025,NO_QUERY,user_3377,J'adore news ! C'est fantastique et génial.
0,tweet_3378,Thu Feb 06 17:16:17  2025,NO_QUERY,user_3378,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_3379,Sat Sep 13 17:16:17  2025,NO_QUERY,user_3379,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3380,Sat Mar 15 17:16:17  2025,NO_QUERY,user_3380,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_3381,Tue Nov 26 17:16:17  2024,NO_QUERY,user_3381,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_3382,Fri Oct 18 17:16:17  2024,NO_QUERY,user_3382,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_3383,Sun Feb 09 17:16:17  2025,NO_QUERY,user_3383,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_3384,Sun Dec 29 17:16:17  2024,NO_QUERY,user_3384,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_3385,Thu Sep 25 17:16:17  2025,NO_QUERY,user_3385,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_3386,Sun Nov 03 17:16:17  2024,NO_QUERY,user_3386,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_3387,Wed Oct 02 17:16:17  2024,NO_QUERY,user_3387,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3388,Thu Feb 13 17:16:17  2025,NO_QUERY,user_3388,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3389,Fri Apr 04 17:16:17  2025,NO_QUERY,user_3389,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3390,Fri Nov 22 17:16:17  2024,NO_QUERY,user_3390,J'adore technology ! C'est fantastique et génial.
0,tweet_3391,Wed Jun 25 17:16:17  2025,NO_QUERY,user_3391,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_3392,Sun Dec 22 17:16:17  2024,NO_QUERY,user_3392,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_3393,Wed Jul 23 17:16:17  2025,NO_QUERY,user_3393,J'adore politics ! C'est fantastique et génial.
4,tweet_3394,Sun May 25 17:16:17  2025,NO_QUERY,user_3394,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3395,Tue Apr 22 17:16:17  2025,NO_QUERY,user_3395,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_3396,Fri May 02 17:16:17  2025,NO_QUERY,user_3396,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_3397,Sun Mar 09 17:16:17  2025,NO_QUERY,user_3397,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_3398,Sun Aug 24 17:16:17  2025,NO_QUERY,user_3398,J'adore entertainment ! C'est fantastique et génial.
4,tweet_3399,Sat Jul 26 17:16:17  2025,NO_QUERY,user_3399,J'adore technology ! C'est fantastique et génial.
4,tweet_3400,Sat Apr 19 17:16:17  2025,NO_QUERY,user_3400,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3401,Wed Aug 06 17:16:17  2025,NO_QUERY,user_3401,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_3402,Sun Nov 03 17:16:17  2024,NO_QUERY,user_3402,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_3403,Wed Aug 06 17:16:17  2025,NO_QUERY,user_3403,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_3404,Fri Jun 13 17:16:17  2025,NO_QUERY,user_3404,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_3405,Sat Jul 19 17:16:17  2025,NO_QUERY,user_3405,J'adore technology ! C'est fantastique et génial.
0,tweet_3406,Tue Jan 14 17:16:17  2025,NO_QUERY,user_3406,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_3407,Tue Dec 24 17:16:17  2024,NO_QUERY,user_3407,J'adore technology ! C'est fantastique et génial.
0,tweet_3408,Thu Jan 23 17:16:17  2025,NO_QUERY,user_3408,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3409,Fri Sep 27 17:16:17  2024,NO_QUERY,user_3409,J'adore technology ! C'est fantastique et génial.
0,tweet_3410,Thu Oct 10 17:16:17  2024,NO_QUERY,user_3410,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_3411,Thu May 01 17:16:17  2025,NO_QUERY,user_3411,J'adore technology ! C'est fantastique et génial.
4,tweet_3412,Sat Apr 12 17:16:17  2025,NO_QUERY,user_3412,J'adore sports ! C'est fantastique et génial.
0,tweet_3413,Wed Dec 25 17:16:17  2024,NO_QUERY,user_3413,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3414,Thu Feb 13 17:16:17  2025,NO_QUERY,user_3414,J'adore news ! C'est fantastique et génial.
0,tweet_3415,Tue Feb 25 17:16:17  2025,NO_QUERY,user_3415,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_3416,Tue May 13 17:16:17  2025,NO_QUERY,user_3416,J'adore sports ! C'est fantastique et génial.
0,tweet_3417,Thu Jun 19 17:16:17  2025,NO_QUERY,user_3417,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_3418,Thu Sep 18 17:16:17  2025,NO_QUERY,user_3418,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3419,Wed Mar 12 17:16:17  2025,NO_QUERY,user_3419,J'adore technology ! C'est fantastique et génial.
4,tweet_3420,Mon Jun 30 17:16:17  2025,NO_QUERY,user_3420,J'adore news ! C'est fantastique et génial.
0,tweet_3421,Wed Aug 27 17:16:17  2025,NO_QUERY,user_3421,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_3422,Fri Jan 10 17:16:17  2025,NO_QUERY,user_3422,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_3423,Tue Apr 15 17:16:17  2025,NO_QUERY,user_3423,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_3424,Sat Oct 05 17:16:17  2024,NO_QUERY,user_3424,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_3425,Fri Sep 12 17:16:17  2025,NO_QUERY,user_3425,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_3426,Mon Nov 11 17:16:17  2024,NO_QUERY,user_3426,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_3427,Tue Aug 05 17:16:17  2025,NO_QUERY,user_3427,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_3428,Sat Dec 21 17:16:17  2024,NO_QUERY,user_3428,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_3429,Mon Dec 16 17:16:17  2024,NO_QUERY,user_3429,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_3430,Mon Jul 28 17:16:17  2025,NO_QUERY,user_3430,J'adore entertainment ! C'est fantastique et génial.
4,tweet_3431,Mon Sep 30 17:16:17  2024,NO_QUERY,user_3431,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3432,Thu Feb 20 17:16:17  2025,NO_QUERY,user_3432,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_3433,Wed Dec 11 17:16:17  2024,NO_QUERY,user_3433,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_3434,Wed Sep 10 17:16:17  2025,NO_QUERY,user_3434,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_3435,Wed Nov 20 17:16:17  2024,NO_QUERY,user_3435,J'adore news ! C'est fantastique et génial.
0,tweet_3436,Mon Sep 30 17:16:17  2024,NO_QUERY,user_3436,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_3437,Sun Aug 10 17:16:17  2025,NO_QUERY,user_3437,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_3438,Mon Dec 16 17:16:17  2024,NO_QUERY,user_3438,J'adore news ! C'est fantastique et génial.
0,tweet_3439,Tue May 27 17:16:17  2025,NO_QUERY,user_3439,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_3440,Thu Apr 03 17:16:17  2025,NO_QUERY,user_3440,J'adore politics ! C'est fantastique et génial.
4,tweet_3441,Sat Sep 06 17:16:17  2025,NO_QUERY,user_3441,J'adore politics ! C'est fantastique et génial.
0,tweet_3442,Wed Feb 12 17:16:17  2025,NO_QUERY,user_3442,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3443,Wed Jan 22 17:16:17  2025,NO_QUERY,user_3443,J'adore politics ! C'est fantastique et génial.
0,tweet_3444,Wed Nov 20 17:16:17  2024,NO_QUERY,user_3444,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_3445,Tue Dec 17 17:16:17  2024,NO_QUERY,user_3445,J'adore entertainment ! C'est fantastique et génial.
4,tweet_3446,Mon Mar 31 17:16:17  2025,NO_QUERY,user_3446,J'adore entertainment ! C'est fantastique et génial.
4,tweet_3447,Fri Apr 25 17:16:17  2025,NO_QUERY,user_3447,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3448,Sun Jul 27 17:16:17  2025,NO_QUERY,user_3448,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_3449,Thu Jun 26 17:16:17  2025,NO_QUERY,user_3449,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_3450,Fri Dec 20 17:16:17  2024,NO_QUERY,user_3450,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_3451,Fri May 23 17:16:17  2025,NO_QUERY,user_3451,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3452,Tue Mar 18 17:16:17  2025,NO_QUERY,user_3452,J'adore entertainment ! C'est fantastique et génial.
4,tweet_3453,Sat Feb 01 17:16:17  2025,NO_QUERY,user_3453,J'adore sports ! C'est fantastique et génial.
4,tweet_3454,Fri Dec 13 17:16:17  2024,NO_QUERY,user_3454,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3455,Sun Apr 06 17:16:17  2025,NO_QUERY,user_3455,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_3456,Sat Apr 19 17:16:17  2025,NO_QUERY,user_3456,J'adore technology ! C'est fantastique et génial.
0,tweet_3457,Mon Jun 16 17:16:17  2025,NO_QUERY,user_3457,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_3458,Tue Jan 28 17:16:17  2025,NO_QUERY,user_3458,J'adore sports ! C'est fantastique et génial.
4,tweet_3459,Thu Feb 27 17:16:17  2025,NO_QUERY,user_3459,J'adore politics ! C'est fantastique et génial.
0,tweet_3460,Sat Jan 18 17:16:17  2025,NO_QUERY,user_3460,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_3461,Sat Aug 16 17:16:17  2025,NO_QUERY,user_3461,J'adore sports ! C'est fantastique et génial.
0,tweet_3462,Mon Jun 30 17:16:17  2025,NO_QUERY,user_3462,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_3463,Sun Feb 23 17:16:17  2025,NO_QUERY,user_3463,J'adore sports ! C'est fantastique et génial.
4,tweet_3464,Thu Dec 05 17:16:17  2024,NO_QUERY,user_3464,J'adore politics ! C'est fantastique et génial.
4,tweet_3465,Fri Jun 06 17:16:17  2025,NO_QUERY,user_3465,J'adore technology ! C'est fantastique et génial.
0,tweet_3466,Fri Nov 08 17:16:17  2024,NO_QUERY,user_3466,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_3467,Sat Jan 11 17:16:17  2025,NO_QUERY,user_3467,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_3468,Thu Jan 16 17:16:17  2025,NO_QUERY,user_3468,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3469,Sat Jan 04 17:16:17  2025,NO_QUERY,user_3469,J'adore sports ! C'est fantastique et génial.
0,tweet_3470,Sat Jan 04 17:16:17  2025,NO_QUERY,user_3470,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_3471,Sat May 03 17:16:17  2025,NO_QUERY,user_3471,J'adore politics ! C'est fantastique et génial.
4,tweet_3472,Wed Apr 30 17:16:17  2025,NO_QUERY,user_3472,J'adore politics ! C'est fantastique et génial.
4,tweet_3473,Mon Mar 03 17:16:17  2025,NO_QUERY,user_3473,J'adore politics ! C'est fantastique et génial.
0,tweet_3474,Fri Dec 20 17:16:17  2024,NO_QUERY,user_3474,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_3475,Fri Mar 21 17:16:17  2025,NO_QUERY,user_3475,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_3476,Tue Oct 08 17:16:17  2024,NO_QUERY,user_3476,J'adore politics ! C'est fantastique et génial.
0,tweet_3477,Sun Nov 24 17:16:17  2024,NO_QUERY,user_3477,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_3478,Sun Aug 17 17:16:17  2025,NO_QUERY,user_3478,J'adore politics ! C'est fantastique et génial.
0,tweet_3479,Mon Feb 10 17:16:17  2025,NO_QUERY,user_3479,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3480,Sat Nov 02 17:16:17  2024,NO_QUERY,user_3480,J'adore sports ! C'est fantastique et génial.
0,tweet_3481,Thu May 29 17:16:17  2025,NO_QUERY,user_3481,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3482,Fri Nov 22 17:16:17  2024,NO_QUERY,user_3482,J'adore sports ! C'est fantastique et génial.
0,tweet_3483,Sun May 25 17:16:17  2025,NO_QUERY,user_3483,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_3484,Wed Dec 11 17:16:17  2024,NO_QUERY,user_3484,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3485,Thu Dec 19 17:16:17  2024,NO_QUERY,user_3485,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_3486,Sat Sep 13 17:16:17  2025,NO_QUERY,user_3486,J'adore sports ! C'est fantastique et génial.
4,tweet_3487,Wed Jun 18 17:16:17  2025,NO_QUERY,user_3487,J'adore politics ! C'est fantastique et génial.
4,tweet_3488,Sun Dec 01 17:16:17  2024,NO_QUERY,user_3488,J'adore news ! C'est fantastique et génial.
4,tweet_3489,Fri Dec 13 17:16:17  2024,NO_QUERY,user_3489,J'adore entertainment ! C'est fantastique et génial.
4,tweet_3490,Wed Jan 22 17:16:17  2025,NO_QUERY,user_3490,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3491,Thu Dec 12 17:16:17  2024,NO_QUERY,user_3491,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_3492,Sun Mar 02 17:16:17  2025,NO_QUERY,user_3492,J'adore technology ! C'est fantastique et génial.
0,tweet_3493,Fri Apr 11 17:16:17  2025,NO_QUERY,user_3493,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_3494,Tue May 27 17:16:17  2025,NO_QUERY,user_3494,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_3495,Mon Jun 30 17:16:17  2025,NO_QUERY,user_3495,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_3496,Tue Oct 15 17:16:17  2024,NO_QUERY,user_3496,J'adore news ! C'est fantastique et génial.
4,tweet_3497,Wed Apr 02 17:16:17  2025,NO_QUERY,user_3497,J'adore politics ! C'est fantastique et génial.
4,tweet_3498,Tue Dec 31 17:16:17  2024,NO_QUERY,user_3498,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3499,Tue Nov 26 17:16:17  2024,NO_QUERY,user_3499,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3500,Mon Jun 16 17:16:17  2025,NO_QUERY,user_3500,J'adore politics ! C'est fantastique et génial.
0,tweet_3501,Sun Sep 21 17:16:17  2025,NO_QUERY,user_3501,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_3502,Sat Jun 28 17:16:17  2025,NO_QUERY,user_3502,J'adore sports ! C'est fantastique et génial.
4,tweet_3503,Mon Sep 01 17:16:17  2025,NO_QUERY,user_3503,J'adore entertainment ! C'est fantastique et génial.
0,tweet_3504,Mon Oct 21 17:16:17  2024,NO_QUERY,user_3504,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_3505,Wed Aug 20 17:16:17  2025,NO_QUERY,user_3505,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_3506,Tue Aug 26 17:16:17  2025,NO_QUERY,user_3506,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_3507,Wed Feb 26 17:16:17  2025,NO_QUERY,user_3507,J'adore sports ! C'est fantastique et génial.
4,tweet_3508,Mon Aug 11 17:16:17  2025,NO_QUERY,user_3508,J'adore politics ! C'est fantastique et génial.
4,tweet_3509,Sat Feb 22 17:16:17  2025,NO_QUERY,user_3509,J'adore news ! C'est fantastique et génial.
4,tweet_3510,Sat Jan 18 17:16:17  2025,NO_QUERY,user_3510,J'adore sports ! C'est fantastique et génial.
4,tweet_3511,Thu Jan 23 17:16:17  2025,NO_QUERY,user_3511,J'adore sports ! C'est fantastique et génial.
4,tweet_3512,Tue Apr 01 17:16:17  2025,NO_QUERY,user_3512,J'adore news ! C'est fantastique et génial.
0,tweet_3513,Fri Sep 27 17:16:17  2024,NO_QUERY,user_3513,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_3514,Wed Jan 29 17:16:17  2025,NO_QUERY,user_3514,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3515,Fri Jan 24 17:16:17  2025,NO_QUERY,user_3515,J'adore sports ! C'est fantastique et génial.
0,tweet_3516,Wed Dec 04 17:16:17  2024,NO_QUERY,user_3516,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_3517,Thu Jul 24 17:16:17  2025,NO_QUERY,user_3517,J'adore technology ! C'est fantastique et génial.
4,tweet_3518,Sun May 18 17:16:17  2025,NO_QUERY,user_3518,J'adore news ! C'est fantastique et génial.
0,tweet_3519,Wed Sep 03 17:16:17  2025,NO_QUERY,user_3519,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_3520,Tue Jul 22 17:16:17  2025,NO_QUERY,user_3520,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_3521,Sun Jun 29 17:16:17  2025,NO_QUERY,user_3521,J'adore sports ! C'est fantastique et génial.
4,tweet_3522,Mon Apr 07 17:16:17  2025,NO_QUERY,user_3522,J'adore politics ! C'est fantastique et génial.
0,tweet_3523,Tue Apr 08 17:16:17  2025,NO_QUERY,user_3523,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_3524,Mon Nov 04 17:16:17  2024,NO_QUERY,user_3524,J'adore sports ! C'est fantastique et génial.
0,tweet_3525,Thu Feb 27 17:16:17  2025,NO_QUERY,user_3525,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_3526,Sun Jun 29 17:16:17  2025,NO_QUERY,user_3526,J'adore politics ! C'est fantastique et génial.
4,tweet_3527,Sun Nov 03 17:16:17  2024,NO_QUERY,user_3527,J'adore news ! C'est fantastique et génial.
0,tweet_3528,Sun Jun 08 17:16:17  2025,NO_QUERY,user_3528,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_3529,Sun Jun 29 17:16:17  2025,NO_QUERY,user_3529,J'adore sports ! C'est fantastique et génial.
4,tweet_3530,Thu Jan 09 17:16:17  2025,NO_QUERY,user_3530,J'adore politics ! C'est fantastique et génial.
4,tweet_3531,Fri Jan 24 17:16:17  2025,NO_QUERY,user_3531,J'adore politics ! C'est fantastique et génial.
0,tweet_3532,Sun Aug 24 17:16:17  2025,NO_QUERY,user_3532,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_3533,Mon Nov 25 17:16:17  2024,NO_QUERY,user_3533,J'adore politics ! C'est fantastique et génial.
0,tweet_3534,Sat Mar 15 17:16:17  2025,NO_QUERY,user_3534,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_3535,Fri Nov 29 17:16:17  2024,NO_QUERY,user_3535,J'adore sports ! C'est fantastique et génial.
4,tweet_3536,Sat Oct 12 17:16:17  2024,NO_QUERY,user_3536,J'adore news ! C'est fantastique et génial.
4,tweet_3537,Wed Feb 12 17:16:17  2025,NO_QUERY,user_3537,J'adore politics ! C'est fantastique et génial.
4,tweet_3538,Sat Aug 16 17:16:17  2025,NO_QUERY,user_3538,J'adore news ! C'est fantastique et génial.
0,tweet_3539,Mon Sep 01 17:16:17  2025,NO_QUERY,user_3539,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_3540,Wed Feb 19 17:16:17  2025,NO_QUERY,user_3540,J'adore sports ! C'est fantastique et génial.
4,tweet_3541,Sat Jul 26 17:16:17  2025,NO_QUERY,user_3541,J'adore news ! C'est fantastique et génial.
4,tweet_3542,Fri Jun 13 17:16:17  2025,NO_QUERY,user_3542,J'adore politics ! C'est fantastique et génial.
4,tweet_3543,Sat Nov 02 17:16:17  2024,NO_QUERY,user_3543,J'adore politics ! C'est fantastique et génial.
0,tweet_3544,Wed Sep 17 17:16:17  2025,NO_QUERY,user_3544,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_3545,Sat Apr 12 17:16:17  2025,NO_QUERY,user_3545,J'adore entertainment ! C'est fantastique et génial.
4,tweet_3546,Sat Apr 19 17:16:17  2025,NO_QUERY,user_3546,J'adore politics ! C'est fantastique et génial.
4,tweet_3547,Wed Jun 18 17:16:17  2025,NO_QUERY,user_3547,J'adore technology ! C'est fantastique et génial.
